host_time_iso,host_t_ms,t_ms_device,x,y,z,stat1,stat2
2026-03-27 21:35:58.224,1774647358224.900,3486865,32752,32295,-18012,1,1
2026-03-27 21:35:58.253,1774647358253.700,3486875,32752,32293,-18004,1,1
2026-03-27 21:35:58.254,1774647358254.700,3486885,32752,32290,-18012,1,1
2026-03-27 21:35:58.254,1774647358254.900,3486895,32752,32292,-18012,1,1
2026-03-27 21:35:58.283,1774647358283.900,3486904,32752,32293,-18005,1,1
2026-03-27 21:35:58.284,1774647358284.700,3486914,32752,32294,-18009,1,1
2026-03-27 21:35:58.284,1774647358284.900,3486924,32752,32288,-18006,1,1
2026-03-27 21:35:58.344,1774647358344.300,3486934,32752,32294,-18005,1,1
2026-03-27 21:35:58.344,1774647358344.600,3486942,32752,32289,-18001,1,1
2026-03-27 21:35:58.345,1774647358345.200,3486952,32752,32293,-18010,1,1
2026-03-27 21:35:58.374,1774647358374.000,3486962,32752,32297,-18007,1,1
2026-03-27 21:35:58.375,1774647358375.200,3486972,32752,32292,-18007,1,1
2026-03-27 21:35:58.375,1774647358375.400,3486980,32752,32295,-18003,1,1
2026-03-27 21:35:58.375,1774647358375.500,3486994,32752,32298,-18006,1,1
2026-03-27 21:35:58.376,1774647358376.500,3486999,32752,32290,-18000,1,1
2026-03-27 21:35:58.376,1774647358376.700,3487009,32752,32292,-18004,1,1
2026-03-27 21:35:58.406,1774647358406.600,3487024,32752,32292,-18000,1,1
2026-03-27 21:35:58.406,1774647358406.700,3487028,32752,32294,-18002,1,1
2026-03-27 21:35:58.406,1774647358406.800,3487038,32752,32289,-18003,1,1
2026-03-27 21:35:58.406,1774647358406.800,3487047,32752,32294,-18010,1,1
2026-03-27 21:35:58.435,1774647358435.200,3487057,32752,32297,-18002,1,1
2026-03-27 21:35:58.435,1774647358435.300,3487066,32752,32295,-18005,1,1
2026-03-27 21:35:58.435,1774647358435.300,3487076,32752,32299,-18007,1,1
2026-03-27 21:35:58.463,1774647358463.600,3487086,32752,32292,-18002,1,1
2026-03-27 21:35:58.464,1774647358464.400,3487096,32752,32294,-18005,1,1
2026-03-27 21:35:58.464,1774647358464.400,3487104,32752,32293,-18015,1,1
2026-03-27 21:35:58.493,1774647358493.500,3487114,32752,32295,-18009,1,1
2026-03-27 21:35:58.494,1774647358494.600,3487124,32752,32294,-18003,1,1
2026-03-27 21:35:58.494,1774647358494.600,3487134,32752,32297,-18005,1,1
2026-03-27 21:35:58.496,1774647358496.200,3487142,32752,32297,-18008,1,1
2026-03-27 21:35:58.525,1774647358525.000,3487152,32752,32289,-18003,1,1
2026-03-27 21:35:58.525,1774647358525.100,3487162,32752,32292,-18003,1,1
2026-03-27 21:35:58.553,1774647358553.700,3487172,32752,32293,-18005,1,1
2026-03-27 21:35:58.554,1774647358554.800,3487180,32752,32292,-18005,1,1
2026-03-27 21:35:58.554,1774647358554.900,3487190,32752,32291,-18003,1,1
2026-03-27 21:35:58.556,1774647358556.700,3487200,32752,32292,-18008,1,1
2026-03-27 21:35:58.585,1774647358585.100,3487209,32752,32285,-17998,1,1
2026-03-27 21:35:58.585,1774647358585.200,3487219,32752,32292,-18008,1,1
2026-03-27 21:35:58.585,1774647358585.200,3487228,32752,32291,-18003,1,1
2026-03-27 21:35:58.615,1774647358615.200,3487238,32752,32293,-18007,1,1
2026-03-27 21:35:58.615,1774647358615.300,3487248,32752,32297,-18010,1,1
2026-03-27 21:35:58.615,1774647358615.900,3487257,32752,32290,-18005,1,1
2026-03-27 21:35:58.646,1774647358646.400,3487267,32752,32294,-18006,1,1
2026-03-27 21:35:58.646,1774647358646.400,3487277,32752,32295,-18003,1,1
2026-03-27 21:35:58.646,1774647358646.500,3487285,32752,32294,-18012,1,1
2026-03-27 21:35:58.675,1774647358675.400,3487295,32752,32294,-18003,1,1
2026-03-27 21:35:58.675,1774647358675.500,3487305,32752,32291,-18002,1,1
2026-03-27 21:35:58.675,1774647358675.600,3487315,32752,32293,-18010,1,1
2026-03-27 21:35:58.704,1774647358704.400,3487324,32752,32295,-18002,1,1
2026-03-27 21:35:58.705,1774647358705.000,3487334,32752,32295,-18006,1,1
2026-03-27 21:35:58.705,1774647358705.000,3487344,32752,32294,-18003,1,1
2026-03-27 21:35:58.736,1774647358736.000,3487354,32752,32293,-18002,1,1
2026-03-27 21:35:58.736,1774647358736.600,3487362,32752,32294,-18013,1,1
2026-03-27 21:35:58.736,1774647358736.800,3487372,32752,32291,-18007,1,1
2026-03-27 21:35:58.736,1774647358736.900,3487382,32752,32292,-18007,1,1
2026-03-27 21:35:58.764,1774647358764.000,3487391,32752,32294,-18010,1,1
2026-03-27 21:35:58.765,1774647358765.200,3487401,32752,32290,-18003,1,1
2026-03-27 21:35:58.765,1774647358765.200,3487409,32752,32286,-18006,1,1
2026-03-27 21:35:58.794,1774647358794.300,3487419,32752,32289,-18004,1,1
2026-03-27 21:35:58.795,1774647358795.700,3487429,32752,32299,-18004,1,1
2026-03-27 21:35:58.795,1774647358795.900,3487439,32752,32296,-18002,1,1
2026-03-27 21:35:58.824,1774647358824.200,3487448,32752,32292,-18006,1,1
2026-03-27 21:35:58.825,1774647358825.500,3487458,32752,32289,-18007,1,1
2026-03-27 21:35:58.825,1774647358825.600,3487468,32752,32289,-18005,1,1
2026-03-27 21:35:58.855,1774647358855.100,3487476,32752,32294,-18005,1,1
2026-03-27 21:35:58.855,1774647358855.700,3487486,32752,32288,-18002,1,1
2026-03-27 21:35:58.855,1774647358855.900,3487496,32752,32289,-18006,1,1
2026-03-27 21:35:58.883,1774647358883.600,3487506,32752,32293,-17999,1,1
2026-03-27 21:35:58.884,1774647358884.400,3487515,32752,32290,-17997,1,1
2026-03-27 21:35:58.884,1774647358884.500,3487524,32752,32292,-18010,1,1
2026-03-27 21:35:58.914,1774647358914.600,3487535,32752,32290,-18003,1,1
2026-03-27 21:35:58.915,1774647358915.700,3487543,32752,32291,-18014,1,1
2026-03-27 21:35:58.915,1774647358915.800,3487553,32752,32289,-18009,1,1
2026-03-27 21:35:58.944,1774647358944.800,3487563,32752,32297,-18011,1,1
2026-03-27 21:35:58.945,1774647358945.400,3487573,32752,32285,-18000,1,1
2026-03-27 21:35:58.945,1774647358945.600,3487581,32752,32295,-18012,1,1
2026-03-27 21:35:58.974,1774647358974.000,3487591,32752,32293,-18007,1,1
2026-03-27 21:35:58.974,1774647358974.600,3487601,32752,32293,-18004,1,1
2026-03-27 21:35:58.974,1774647358974.800,3487611,32752,32292,-18000,1,1
2026-03-27 21:35:58.974,1774647358974.800,3487619,32752,32293,-18006,1,1
